학교구분,학교코드,학교명,본분교,학제,지역,설립구분,관련법령,법인명,학교상태,중문학교명,영문학교명,주소,영문주소,중문주소,우편번호,학교개교일,학교홈페이지,총장(대학원장)명,학교대표번호,학교대표팩스번호
대학원,1082,경남대학교 교육대학원,본교,특수대학원,경남,사립,고등교육법,한마학원,기존,庆南大学校 教育大学院,"Graduate School Of Education, Kyungnam University","경상남도 창원시 마산합포구 경남대학로 7 (월영동, 경남대학교) 교육대학원 교학행정실","7, Gyeongnamdaehak-ro, Masanhappo-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea","7, Gyeongnamdaehak-ro, Masanhappo-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea",51767,1979-12-05,www.kyungnam.ac.kr/gse,조미원,055-249-2811,055-246-7407
대학원,1085,경남대학교 행정대학원,본교,특수대학원,경남,사립,고등교육법,한마학원,기존,庆南大学校 行政大学院,"Graduate School Of Public Adminstration, Kyungnam University","경상남도 창원시 마산합포구 문화남11길 41 (대내동, 경남대학교대학원관) 경상남도 창원시 마산합포구 경남대학로 7(월영동)","7, Gyeongnamdaehak-ro, Masanhappo-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea","7, Gyeongnamdaehak-ro, Masanhappo-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea",51765,1988-03-01,www.kyungnam.ac.kr/admin,김지환,055-249-2595,055-715-2902
대학원,1086,대구한의대학교 대학원,본교,일반대학원,경북,사립,고등교육법,제한학원,기존,大邱韩医大学 一般研究生院,Graduate School of Daegu Haany University,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교) ","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38610,1983-10-29,www.dhu.ac.kr,김수민,053-819-1567,053-819-1268
대학원,1089,대구한의대학교 사회개발대학원,본교,특수대학원,경북,사립,고등교육법,제한학원,폐교,大邱韩医大学 社会开发研究生院,Graduate School Of Social Development,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교) ","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38610,2001-07-26,www.dhu.ac.kr,박용억,053-819-1567,053-819-1268
대학원,1091,대구한의대학교 한방산업대학원,본교,특수대학원,경북,사립,고등교육법,제한학원,기존,大邱韩医大学 韩方产业研究生院,Daegu Haany University Graduate School Of Oriental Medicine Industry,"경상북도 경산시 한의대로 1 (유곡동, 대구한의대학교) ","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","1, Hanuidae-ro, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38610,2003-07-08,www.dhu.ac.kr,김수민,053-819-1567,053-819-1268
대학원,1092,경성대학교 일반대학원,본교,일반대학원,부산,사립,고등교육법,한성(韓星)학원,기존,庆星大学校 一般大学院,Kyungsung University Graduate School,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1983-10-29,ks.ac.kr/graduate,이재복,051-663-5572,051-663-4059
대학원,1093,경성대학교 경영대학원,본교,특수대학원,부산,사립,고등교육법,한성(韓星)학원,폐교,慶星大學校 經營大學院,Kyungsung University Graduate School Of Management,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1981-11-25,ks.ac.kr/gmanagement,김종한,051-663-5571,051-663-4059
대학원,1094,경성대학교 교육대학원,본교,특수대학원,부산,사립,고등교육법,한성(韓星)학원,기존,庆星大学校 教育大学院,Kyungsung University Graduate School Of Education,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1987-11-09,cms1.ks.ac.kr/graduate/Main.do,이재복,051-663-5575,051-663-4059
대학원,1096,경성대학교 사회복지대학원,본교,특수대학원,부산,사립,고등교육법,한성(韓星)학원,기존,庆星大学校 社会福祉大学院,Kyungsung University Graduate School Of Social Welfare,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1994-10-21,cms1.ks.ac.kr/graduate/Main.do,이재복,051-663-5571,051-663-4059
대학원,1098,경성대학교 임상약학대학원,본교,특수대학원,부산,사립,고등교육법,한성(韓星)학원,폐교,慶星大學校 臨床藥學大學院,Kyungsung University Graduate School Of Clinical Pharmacy,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1997-10-25,ks.ac.kr/gpharmacy,신영희,051-663-5571,051-663-4059
대학원,1101,경성대학교 디지털디자인전문대학원,본교,전문대학원,부산,사립,고등교육법,한성(韓星)학원,폐교,慶星大學校 數字設計專門大學院,Kyungsung University Graduate School Of Digital Design,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,2000-07-18,d2.ks.ac.kr,우병동,051-663-5572,051-663-4059
대학원,1102,경성대학교 멀티미디어대학원,본교,특수대학원,부산,사립,고등교육법,한성(韓星)학원,폐교,慶星大學校多媒體大學院,Kyungsung University Graduate School Of Multimedia,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea","309, Suyeong-ro, Nam-gu, Busan, Republic of Korea",48434,1984-11-27,ks.ac.kr/gmulti,권상인,051-663-5575,051-663-4059
대학원,1103,가천대학교 일반대학원,본교,일반대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大学校 一般大学院,Graduate School Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr/major2/ilban/main/index.jsp,최기봉,031-750-5021,031-750-5502
대학원,1104,가천대학교 경영대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大学校 经营大学院,Graduated School Of Business Administration Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,윤태화,031-750-5026,031-750-5027
대학원,1106,가천대학교 교육대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大学校 教育大学院,Graduate School Of Education Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,조석훈,031-750-5567,031-750-5665
대학원,1108,가천대학교 보건대학원,본교,특수대학원,인천,사립,고등교육법,가천학원,기존,嘉泉大学校 保健大学院,Graduate School Of Nursing Gachon University,인천광역시 연수구 함박뫼로 191 ,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",21936,1939-05-09,www.gachon.ac.kr,임정수,032-820-4772,032-820-4119
대학원,1117,가천대학교 사회정책대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大学校 社会政策大学院,Graduate School Of Social Policy Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,이희선,031-750-5031,031-750-5667
대학원,1118,가천대학교 소프트웨어대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,폐교,嘉泉大学 软件研究生院,Graduate School Of Software Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,'-,031-750-5482,031-750-5483
대학원,1120,가천대학교 간호대학원,본교,특수대학원,인천,사립,고등교육법,가천학원,기존,嘉泉大学校 看护大学院,Graduate School Of Nursing Gachon University,인천광역시 연수구 함박뫼로 191 ,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",21936,1939-05-09,www.gachon.ac.kr,조경숙,032-820-4773,032-820-4119
대학원,1124,가천대학교 특수치료대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,기존,嘉泉大学校 特殊治疗大学院,Graduate School Of Professional Therapy Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,송양민,031-750-8897,031-750-8837
대학원,1126,가천대학교 의학전문대학원,본교,전문대학원,인천,사립,고등교육법,가천학원,폐교,嘉泉大學校 醫學專門大學院,Gachon University School Of Medicine,인천광역시 연수구 함박뫼로 191 ,"1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",21936,1939-05-09,www.gachon.ac.kr,정명희,032-820-4042,032-820-4042
대학원,1127,가천대학교 환경・디자인대학원,본교,특수대학원,경기,사립,고등교육법,가천학원,폐교,嘉泉大學校 環境・设计大學院,Graduate School Of  Environment & Design Gachon University,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea","1342, Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do, Republic of Korea",13120,1939-05-09,www.gachon.ac.kr,'-,031-750-5482,031-750-5483
대학원,1128,경일대학교 일반대학원,본교,일반대학원,경북,사립,고등교육법,일청학원,기존,庆一大学 一般研究生院,Kyungil University Graduateschool,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38428,1999-11-02,grad.kiu.ac.kr/,강우종,053-600-4621,053-600-4629
대학원,1130,경일대학교 산업경영대학원,본교,특수대학원,경북,사립,고등교육법,일청학원,폐교,庆一大学 产业经营研究生院,Graduate School Of Industry & Business,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38428,1989-11-15,grad2.kiu.ac.kr/,이진춘,053-600-4621,053-600-4629
대학원,1131,경일대학교 산업대학원,본교,특수대학원,경북,사립,고등교육법,일청학원,폐교,庆一大学 产业研究生院,Kyungil University Graduateschool Of Industry,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38428,1989-11-15,www.kiu.ac.kr,,053-850-7070,053-850-7972
대학원,1132,경일대학교 보건복지대학원,본교,특수대학원,경북,사립,고등교육법,일청학원,폐교,庆一大学 保健福祉研究生院,Kyungil University Graduate School Of Public Health & Social Welfare,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea","50, Gamasil-gil, Hayang-eup, Gyeongsan-si, Gyeongsangbuk-do, Republic of Korea",38428,2010-10-14,grad3.kiu.ac.kr/,양인숙,053-600-4621,053-600-4629
대학원,1133,경주대학교 일반대학원,본교,일반대학원,경북,사립,고등교육법,원석학원,기존,庆州大学校 一般研究生学院,Graduate School Of Gyeongju University Gyeongju University,"경상북도 경주시 태종로 188 (효현동, 경주대학교) ","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea",38065,1995-10-18,graduate.gu.ac.kr/,신희영,054-770-5044,054-748-8798
대학원,1134,경주대학교 교육대학원,본교,특수대학원,경북,사립,고등교육법,원석학원,폐교,庆州大学校教育研究生学院,Graduate School Of Education Gyeongju University,"경상북도 경주시 태종로 188 (효현동, 경주대학교) ","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea",38065,1999-11-19,www.gju.ac.kr/kor/graduate,김규호,054-770-4712,054-748-2784
대학원,1135,경주대학교 산업경영대학원,본교,특수대학원,경북,사립,고등교육법,원석학원,폐교,庆州大学校产业经营研究生学院,Graduate School Of Industry And Business Administ Gyeongju University,"경상북도 경주시 태종로 188 (효현동, 경주대학교) ","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea","188, Taejong-ro, Gyeongju-si, Gyeongsangbuk-do, Republic of Korea",38065,1996-11-02,www.gju.ac.kr/kor/graduate,김규호,054-770-4712,054-748-2784
대학원,1137,경희대학교 대학원,본교,일반대학원,서울,사립,고등교육법,경희학원,기존,庆熙大学校 大学院,Kyung Hee University Graduate School,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",2447,1954-03-09,www.khu.ac.kr,남순건,02-961-0122,02-967-6937
대학원,1139,경희대학교 경영대학원,본교,특수대학원,서울,사립,고등교육법,경희학원,기존,庆熙大学校 经营大学院,Kyung Hee University Graduate School of Business,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",2447,1966-03-14,khmba.khu.ac.kr/,송상호,02-961-0127,02-962-9688
대학원,1140,경희대학교 관광대학원,본교,특수대학원,서울,사립,고등교육법,경희학원,기존,庆熙大学校 观光大学院,Kyung Hee University Graduate School of Tourism,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",2447,1999-11-01,www.khu.ac.kr,정남호,02-961-0813,02-961-0811
대학원,1141,경희대학교 교육대학원,본교,특수대학원,서울,사립,고등교육법,경희학원,기존,庆熙大学校 教育大学院,Kyung Hee University Graduate School of Education,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",2447,1972-01-28,edu.khu.ac.kr,양명희,02-961-0136,02-964-6674
대학원,1142,경희대학교 국제대학원,본교,전문대학원,경기,사립,고등교육법,경희학원,기존,庆熙大学校 国际大学院,Kyung Hee University Graduate School of Pan-Pacific International Studies,"경기도 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",17104,1997-12-22,gsp.khu.ac.kr,김준엽,031-201-2146~9,031-204-8120
대학원,1144,경희대학교 국제법무대학원,본교,특수대학원,서울,사립,고등교육법,경희학원,폐교,庆熙大学校 法务大学院,Kyung Hee University Graduate School of International Legal Affairs,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea","26, Kyungheedae-ro, Dongdaemun-gu, Seoul, Republic of Korea",2447,1996-03-04,interlaw.khu.ac.kr,박정훈,02-961-0905,02-961-9134
